29.50	0.1712555569	0.3941373883	0.5000000000	5.1079048251	0.7446634857	4.8386014971	0.5982898744	0.2693033279	0.1463736113	0.000000E+00	0.000000E+00	0.2624381968	0.1383221852	0.000000E+00	0.000000E+00	0.0068651311	0.0080514261	0.000000E+00	0.000000E+00	0.3736112376	5.4116097021	4068.0000000000
30.00	0.1712554724	0.3941373759	0.5000000000	5.1079077526	0.7446635775	4.8386040501	0.5982898062	0.2693037025	0.1463737714	0.000000E+00	0.000000E+00	0.2624385801	0.1383223530	0.000000E+00	0.000000E+00	0.0068651224	0.0080514183	0.000000E+00	0.000000E+00	0.3736112376	5.4116026715	4068.0000000000
30.50	0.1712554566	0.3941373635	0.5000000000	5.1079069923	0.7446635842	4.8386033288	0.5982898191	0.2693036635	0.1463737651	0.000000E+00	0.000000E+00	0.2624385566	0.1383223630	0.000000E+00	0.000000E+00	0.0068651069	0.0080514021	0.000000E+00	0.000000E+00	0.3736112376	5.4115902707	4068.0000000000
31.00	0.1712555049	0.3941373985	0.5000000000	5.1079049200	0.7446635493	4.8386014377	0.5982898824	0.2693034824	0.1463736669	0.000000E+00	0.000000E+00	0.2624383763	0.1383222666	0.000000E+00	0.000000E+00	0.0068651060	0.0080514004	0.000000E+00	0.000000E+00	0.3736112376	5.4115900522	4068.0000000000
31.50	0.1712555127	0.3941374319	0.5000000000	5.1079055749	0.7446635723	4.8386018849	0.5982898452	0.2693036900	0.1463737271	0.000000E+00	0.000000E+00	0.2624385738	0.1383223161	0.000000E+00	0.000000E+00	0.0068651162	0.0080514110	0.000000E+00	0.000000E+00	0.3736112376	5.4115985332	4068.0000000000
32.00	0.1712554740	0.3941374173	0.5000000000	5.1079071761	0.7446636198	4.8386031436	0.5982897429	0.2693040325	0.1463738769	0.000000E+00	0.000000E+00	0.2624389149	0.1383224639	0.000000E+00	0.000000E+00	0.0068651176	0.0080514130	0.000000E+00	0.000000E+00	0.3736112376	5.4115994293	4068.0000000000
32.50	0.1712554787	0.3941373906	0.5000000000	5.1079062059	0.7446636003	4.8386021852	0.5982897082	0.2693040207	0.1463738920	0.000000E+00	0.000000E+00	0.2624389086	0.1383224850	0.000000E+00	0.000000E+00	0.0068651121	0.0080514070	0.000000E+00	0.000000E+00	0.3736112376	5.4115947421	4068.0000000000
33.00	0.1712555302	0.3941373951	0.5000000000	5.1079042137	0.7446635416	4.8386004340	0.5982897500	0.2693037797	0.1463737916	0.000000E+00	0.000000E+00	0.2624386644	0.1383223821	0.000000E+00	0.000000E+00	0.0068651153	0.0080514095	0.000000E+00	0.000000E+00	0.3736112376	5.4115972997	4068.0000000000
33.50	0.1712555469	0.3941374079	0.5000000000	5.1079044059	0.7446635318	4.8386006481	0.5982897586	0.2693037578	0.1463737732	0.000000E+00	0.000000E+00	0.2624386331	0.1383223540	0.000000E+00	0.000000E+00	0.0068651247	0.0080514192	0.000000E+00	0.000000E+00	0.3736112376	5.4116048946	4068.0000000000
34.00	0.1712555173	0.3941373924	0.5000000000	5.1079058046	0.7446635581	4.8386019038	0.5982897161	0.2693039008	0.1463738420	0.000000E+00	0.000000E+00	0.2624387743	0.1383224203	0.000000E+00	0.000000E+00	0.0068651265	0.0080514216	0.000000E+00	0.000000E+00	0.3736112376	5.4116061365	4068.0000000000
34.50	0.1712555056	0.3941373693	0.5000000000	5.1079056958	0.7446635522	4.8386018632	0.5982897212	0.2693038326	0.1463738310	0.000000E+00	0.000000E+00	0.2624387122	0.1383224156	0.000000E+00	0.000000E+00	0.0068651204	0.0080514154	0.000000E+00	0.000000E+00	0.3736112377	5.4116010171	4068.0000000000
35.00	0.1712555288	0.3941373744	0.5000000000	5.1079045824	0.7446635213	4.8386009688	0.5982897829	0.2693036136	0.1463737384	0.000000E+00	0.000000E+00	0.2624384953	0.1383223256	0.000000E+00	0.000000E+00	0.0068651183	0.0080514128	0.000000E+00	0.000000E+00	0.3736112376	5.4115993926	4068.0000000000
35.50	0.1712555344	0.3941373927	0.5000000000	5.1079048376	0.7446635245	4.8386012485	0.5982898096	0.2693035890	0.1463737149	0.000000E+00	0.000000E+00	0.2624384670	0.1383222981	0.000000E+00	0.000000E+00	0.0068651220	0.0080514167	0.000000E+00	0.000000E+00	0.3736112376	5.4116025815	4068.0000000000
36.00	0.1712555053	0.3941373923	0.5000000000	5.1079061139	0.7446635596	4.8386023745	0.5982897837	0.2693037394	0.1463737758	0.000000E+00	0.000000E+00	0.2624386176	0.1383223589	0.000000E+00	0.000000E+00	0.0068651217	0.0080514169	0.000000E+00	0.000000E+00	0.3736112376	5.4116023584	4068.0000000000
36.50	0.1712554896	0.3941373821	0.5000000000	5.1079062317	0.7446635709	4.8386024522	0.5982897714	0.2693037795	0.1463737995	0.000000E+00	0.000000E+00	0.2624386634	0.1383223883	0.000000E+00	0.000000E+00	0.0068651161	0.0080514111	0.000000E+00	0.000000E+00	0.3736112376	5.4115977664	4068.0000000000
37.00	0.1712555070	0.3941373879	0.5000000000	5.1079053115	0.7446635530	4.8386016264	0.5982897956	0.2693036851	0.1463737574	0.000000E+00	0.000000E+00	0.2624385711	0.1383223486	0.000000E+00	0.000000E+00	0.0068651141	0.0080514087	0.000000E+00	0.000000E+00	0.3736112376	5.4115962605	4068.0000000000
37.50	0.1712555185	0.3941374027	0.5000000000	5.1079051911	0.7446635509	4.8386015015	0.5982898024	0.2693036897	0.1463737485	0.000000E+00	0.000000E+00	0.2624385720	0.1383223362	0.000000E+00	0.000000E+00	0.0068651177	0.0080514124	0.000000E+00	0.000000E+00	0.3736112376	5.4115992931	4068.0000000000
38.00	0.1712555053	0.3941374024	0.5000000000	5.1079059084	0.7446635702	4.8386020883	0.5982897687	0.2693038201	0.1463738016	0.000000E+00	0.000000E+00	0.2624387004	0.1383223869	0.000000E+00	0.000000E+00	0.0068651197	0.0080514147	0.000000E+00	0.000000E+00	0.3736112376	5.4116008624	4068.0000000000
